ret_mean,ret_std,n
1.0605228937388133e-05,8.591291700399215e-05,10
-4.578355724160765e-06,7.012757291675915e-05,10
-1.035720486407543e-05,6.89292951691152e-05,10
-1.499608406644315e-05,7.04434030674147e-05,10
-1.7141489600236425e-05,6.992391377269854e-05,10
-1.387496713172176e-05,7.105094050638556e-05,10
-2.3557471967916577e-05,5.959749453900625e-05,10
-1.5837568553811464e-05,5.5273510133381945e-05,10
-2.0408213033995536e-05,5.1370877385623876e-05,10
-5.276496075956594e-06,2.295007882947668e-05,10
-7.605548237732407e-06,2.0810993717842054e-05,10
-7.615212129508109e-06,2.0807041753606184e-05,10
-5.27655054552989e-06,2.0141051996049274e-05,10
-1.362673993388075e-06,1.0710092341117973e-05,10
-1.20805297683102e-06,1.055753858726052e-05,10
1.8440694395804867e-05,7.082828642085224e-05,10
1.7416396101499478e-05,7.1159071222967e-05,10
8.29484369270217e-06,8.03268956574908e-05,10
8.285179867217884e-06,8.032801026431779e-05,10
8.294843693623654e-06,8.032690857536694e-05,10
1.404536133675638e-06,8.398919315407607e-05,10
1.394871642301787e-06,8.398937828930556e-05,10
1.4045361346193275e-06,8.398920551046246e-05,10
-1.9490182677661673e-06,8.547116428201924e-05,10
-9.63209562077072e-07,8.542540661883275e-05,10
-2.6101617720397653e-05,3.630299267355252e-05,10
-3.525485525366356e-05,4.223749898569165e-05,10
-2.765108410653916e-05,3.530950104641215e-05,10
-2.7641420281054874e-05,3.5317892553046494e-05,10
-4.081685449641714e-05,4.659547963976423e-05,10
-3.3926546936469124e-05,4.707283354094545e-05,10
-3.391688244509527e-05,4.708056015467648e-05,10
-3.047515271916712e-05,5.0942903747904524e-05,10
-2.5410962180372197e-05,5.1221089616466784e-05,10
-2.5401297198601737e-05,5.122640578614594e-05,10
-1.209971992303105e-05,6.475308724354698e-05,10
2.7080996877759667e-06,5.9281474508992676e-05,10
5.230992035964999e-06,5.849201812780776e-05,10
5.230992035964999e-06,5.849201812780776e-05,10
1.9711337417516184e-05,3.336526796693612e-05,10
2.072625329789801e-05,3.284943404410099e-05,10
2.9792743145473644e-05,3.851636302367495e-05,10
2.634134892722795e-05,3.957803626091333e-05,10
2.53458676836682e-05,4.043286366343087e-05,10
2.5355532671966774e-05,4.042614285200796e-05,10
1.5272394637000364e-05,3.098038799181179e-05,10
1.0400497028040245e-05,2.889690165065681e-05,10
1.0400497028040245e-05,2.889690165065681e-05,10
1.0400497028040245e-05,2.889690165065681e-05,10
9.08592203544556e-06,2.90567092575781e-05,10
8.07100615506373e-06,2.9192377506391155e-05,10
-2.000642379518247e-06,4.243300962320331e-06,10
-4.668205708302509e-06,8.792320467164222e-06,10
-3.6727223698407307e-06,8.677900391848597e-06,10
-3.6727220148580207e-06,8.677900563173005e-06,10
-8.060787443420203e-06,1.5232973635787134e-05,10
-8.060787443420203e-06,1.5232973635787134e-05,10
-8.060787443420203e-06,1.5232973635787134e-05,10
-1.245871119811559e-05,1.8619382977627546e-05,10
-1.5841878260069996e-05,1.9169589685022497e-05,10
-1.5841878260069996e-05,1.9169589685022497e-05,10
-1.483671957306365e-05,1.9761333487377584e-05,10
-1.2169156244279389e-05,1.978608416541283e-05,10
-1.116383948199795e-05,2.0701839665173705e-05,10
-1.2178812754470858e-05,2.0333958650985905e-05,10
-6.785429290179223e-06,1.8011100833487726e-05,10
-2.639860033201158e-05,6.225289383934138e-05,10
-2.199951534170852e-05,6.577999885116544e-05,10
-3.0788598131692434e-05,7.435576946083531e-05,10
-2.740543106973803e-05,7.496906277486414e-05,10
-2.3015628600209227e-05,7.797696586868587e-05,10
-2.7405238374544895e-05,7.777264082413662e-05,10
-3.342913030959238e-05,7.774701403516234e-05,10
-3.442478172952512e-05,7.719143814695367e-05,10
-3.34194738003335e-05,7.760844912897902e-05,10
-3.4424791836062954e-05,7.70458199254766e-05,10
-1.4811620794230596e-05,5.2295845707459534e-05,10
-2.638566097490358e-05,5.0616546133334205e-05,10
-1.3198654430224277e-05,3.4782793933544836e-05,10
-1.3198654430224277e-05,3.4782793933544836e-05,10
-1.758845689975308e-05,2.9078542755026e-05,10
-1.3198847125417412e-05,2.795756695114927e-05,10
-7.174955190369925e-06,2.268920051111507e-05,10
-7.155614300813351e-06,2.2696077598272498e-05,10
-7.174955186639576e-06,2.2689383697190237e-05,10
-7.174955186639576e-06,2.2689383697190237e-05,10
3.2497842867518224e-06,4.204492483844211e-05,10
1.555921040035102e-05,3.509191582446138e-05,10
2.198905571182408e-05,3.771674937518394e-05,10
2.3013897489776448e-05,3.7188408666224745e-05,10
2.198906621471153e-05,3.802489245089629e-05,10
2.3013907992663897e-05,3.75008930250785e-05,10
2.3013907992663897e-05,3.75008930250785e-05,10
2.2994567103107323e-05,3.751401788436999e-05,10
2.4009734605279222e-05,3.694992272265099e-05,10
3.078708903740957e-05,3.824940007800601e-05,10
2.0362349564018166e-05,2.912010734190912e-05,10
1.877583943339367e-05,2.7639103961724318e-05,10
1.2336326996809088e-05,2.2960039462824983e-05,10
6.941944244931442e-06,2.9037663690134897e-05,10
1.0383124260382459e-08,3.985524936204122e-05,10
-1.0144586536919853e-06,3.9694175143496104e-05,10
-1.0241269714161839e-06,3.969391237065668e-05,10
-1.0241269714161839e-06,3.969391237065668e-05,10
-2.019953587761858e-06,3.95122755667861e-05,10
-1.3186724691560681e-05,3.280638300041285e-05,10
-1.3186724691560681e-05,3.280638300041285e-05,10
-1.6734685484165456e-05,2.8608325147901822e-05,10
-1.6725018359053935e-05,2.8614587686109264e-05,10
-2.677065580580784e-06,4.416210532352385e-05,10
5.279326815155194e-06,3.4984377162411704e-05,10
5.279326815155194e-06,3.4984377162411704e-05,10
5.288995132879392e-06,3.4982739684332656e-05,10
-4.388480045758314e-06,4.7687208149387184e-05,10
-4.388480045758314e-06,4.7687208149387184e-05,10
9.366259101639684e-10,4.562226318165078e-05,10
1.0298147986387285e-05,5.605082589326475e-05,10
2.5070466247467672e-05,7.061053601848508e-05,10
2.5060799927845155e-05,7.061435592439389e-05,10
7.166015657544822e-06,7.305106025050179e-05,10
7.166015657544822e-06,7.305106025050179e-05,10
7.166015657544822e-06,7.305106025050179e-05,10
7.166015657544822e-06,7.305106025050179e-05,10
2.5070205560029368e-05,6.638190290597423e-05,10
2.6065836480226866e-05,6.603788066773248e-05,10
2.7564101103150217e-05,6.554894393055032e-05,10
1.576864756738239e-05,6.092115803802437e-05,10
2.494593929225353e-06,3.97619317521121e-05,10
2.504260248847867e-06,3.976124355441386e-05,10
1.832783653362702e-05,3.32804631038675e-05,10
1.8337501876908302e-05,3.327456240756498e-05,10
1.8337501876908302e-05,3.327456240756498e-05,10
1.8028210921594566e-05,3.34777048210355e-05,10
8.293698127093129e-06,2.6052472845504966e-05,10
8.109970717562475e-06,2.6045922577602593e-05,10
6.6117060946391245e-06,2.603758124500933e-05,10
4.717379001828448e-06,2.83679990373909e-05,10
3.2191143789050967e-06,2.816049302966144e-05,10
3.2094486114853105e-06,2.8161737284075436e-05,10
-5.905615072065995e-06,1.2167364703728916e-05,10
-6.253587409232875e-06,1.202556551579461e-05,10
-5.915279270818363e-06,1.2266220733539351e-05,10
-7.3555187695584225e-06,1.2734597912955799e-05,10
-4.436472548519088e-06,1.404579875900841e-05,10
-6.659604293646204e-06,1.358969192756701e-05,10
-7.780869947393575e-06,1.3440920640177468e-05,10
-5.7125689292503164e-06,1.0162163365840377e-05,10
-5.7125689292503164e-06,1.0162163365840377e-05,10
-5.70290316183053e-06,1.0168142672869499e-05,10
-4.195043297305911e-06,9.731981377040256e-06,10
-3.856736303420316e-06,9.821731715480334e-06,10
-4.1950444418348274e-06,9.60042045270012e-06,10
-2.445513987781034e-06,8.430141470388209e-06,10
6.254208177614018e-06,3.388259089646272e-05,10
8.989588314534114e-06,3.3151965291936466e-05,10
1.0110853968281485e-05,3.257740331170511e-05,10
1.1435122218239613e-05,3.178205240774024e-05,10
1.593911211537069e-05,3.314370972292611e-05,10
1.8906199290147364e-05,3.2885355255166614e-05,10
1.8906199290147364e-05,3.2885355255166614e-05,10
2.3303543294361793e-05,3.301611585731446e-05,10
2.578720860451078e-05,3.1986428578057715e-05,10
2.578720860451078e-05,3.1986428578057715e-05,10
1.5676238288730992e-05,1.8789386050017446e-05,10
1.4352086386271167e-05,1.9435511769299877e-05,10
9.413870616781228e-06,2.7912290790797024e-05,10
9.413870616781228e-06,2.7912290790797024e-05,10
4.9098807196501506e-06,2.5007580202915368e-05,10
-4.396990260768785e-06,3.129620300306588e-05,10
3.581490590209846e-07,3.538401777135377e-05,10
-3.0630847116186467e-06,3.2209956949916725e-05,10
-5.546750021767633e-06,3.074380357553795e-05,10
-1.566533852601637e-05,4.294551134628561e-05,10
-1.567500386744358e-05,4.2941604656053574e-05,10
-1.566533852507268e-05,4.2945535516522405e-05,10
-9.741257930806491e-06,4.184969651314829e-05,10
-9.750923176932158e-06,4.184720786995695e-05,10
-1.074644362487609e-05,4.170764635068976e-05,10
-4.396994475952543e-06,3.741360158239612e-05,10
-9.152133795742312e-06,3.2816972792374776e-05,10
-1.0128244029317112e-05,3.2333516270045964e-05,10
-1.0128244029317112e-05,3.2333516270045964e-05,10
-1.5271142745909572e-06,6.693975188217629e-06,10
-1.5174489331637453e-06,6.696339463806291e-06,10
-1.9297987863264866e-08,8.524038572749084e-06,10
-1.3425128937549769e-05,3.969321081837956e-05,10
-1.5358439009161005e-05,3.9441925260654184e-05,10
-1.4362918561217075e-05,3.9718125319690126e-05,10
-1.437258390449836e-05,3.971422720631389e-05,10
-7.209535721053317e-06,4.8156968041989936e-05,10
-2.1988909823755787e-05,6.531928805362928e-05,10
-2.221126159004383e-05,6.523985548680531e-05,10
-5.689858988133789e-06,8.511258567563307e-05,10
-1.0909520214730239e-05,8.631687432263337e-05,10
-1.2417336502401622e-05,8.594335860498415e-05,10
-9.779912773255628e-06,8.24661824510567e-05,10
-1.0650176927839983e-05,8.262509829166776e-05,10
-1.0650176927839983e-05,8.262509829166776e-05,10
-1.4120903332504043e-05,8.285664967859766e-05,10
-2.7974274727204927e-05,7.838688577041423e-05,10
-1.3194900624502458e-05,6.628397770244087e-05,10
-1.5012653841439683e-05,6.619886401782638e-05,10
-3.0016597693827142e-05,3.3619785254774675e-05,10
-2.479693646723069e-05,3.3844750294843964e-05,10
-2.479693646723069e-05,3.3844750294843964e-05,10
-1.501439407146643e-05,2.2691042820305895e-05,10
-1.2201154599145169e-05,2.2627804291290387e-05,10
-1.8959744534907674e-05,2.802771275921222e-05,10
-3.1869311689469715e-05,5.388771301547015e-05,10
-2.517898847821387e-05,5.3203637852832034e-05,10
-2.517898847821387e-05,5.3203637852832034e-05,10
-2.3138883494988605e-05,5.379505987917209e-05,10
-2.3148554673935173e-05,5.3790446300464635e-05,10
-3.314855467393407e-05,5.8129164686201523e-05,10
-3.314855467393407e-05,5.8129164686201523e-05,10
-3.314855467393407e-05,5.8129164686201523e-05,10
-3.314855467393407e-05,5.8129164686201523e-05,10
-2.5238979233421778e-05,5.830363729603876e-05,10
-2.842679422188077e-06,3.897422364102748e-05,10
-5.608715248928142e-06,3.972438068995757e-05,10
-5.618386970396294e-06,3.972287514905973e-05,10
-5.618386970396294e-06,3.972287514905973e-05,10
-9.99967776029731e-06,4.142588268673975e-05,10
-2.2823044755870823e-06,2.7716458598982503e-05,10
-8.811152796417421e-06,3.407855261701756e-05,10
-8.89820979117495e-06,3.405464626386318e-05,10
-1.454724636927862e-05,3.697475027498812e-05,10
-2.1753876866958953e-05,3.8330012128244495e-05,10
-2.7769883118966553e-05,2.7129571500814508e-05,10
-3.081800551240077e-05,2.8778156177112033e-05,10
-2.5990331878256166e-05,3.729382801428077e-05,10
-4.2755783786518896e-05,5.6862316441538566e-05,10
-3.807454605568861e-05,5.865543309022803e-05,10
-3.6082194259778874e-05,5.956228216211107e-05,10
-3.521372329744477e-05,5.915100693513297e-05,10
-2.916599992727198e-05,6.577341461575336e-05,10
-1.8804834280561344e-05,6.906910455492354e-05,10
-5.811946277634039e-06,7.247892566805423e-05,10
2.9920331210520066e-06,7.837092849078757e-05,10
8.796517490283762e-06,7.543453607260079e-05,10
7.667967508173668e-07,7.504919131889045e-05,10
1.7532248659080096e-05,4.656593250659699e-05,10
1.680663558033535e-05,4.687473605632808e-05,10
1.2085672459816178e-05,5.125317100950517e-05,10
1.7600929475325432e-05,4.5707784722577386e-05,10
8.157369814032479e-06,4.5820197898979314e-05,10
1.1282023585446055e-05,4.967572800200309e-05,10
5.583088721472506e-06,4.5351760943814375e-05,10
-8.667444218080079e-06,3.842307193518924e-05,10
-1.2285778941623082e-05,3.92216913149632e-05,10
-4.5364661000579785e-06,4.239515195523558e-05,10
-1.9464376290334594e-05,6.225178824001426e-05,10
-1.9029038973572555e-05,6.238428451934884e-05,10
-8.937876793868593e-06,6.490821697600687e-05,10
5.59479304561572e-06,8.103605580415835e-05,10
8.642349014731376e-06,7.991216948334647e-05,10
-4.2056718651872774e-06,7.775556631125214e-05,10
-5.589100354197463e-06,7.755042406007651e-05,10
9.119958759962188e-07,7.57007184693651e-05,10
-1.0387905739794867e-05,8.91145493436114e-05,10
-9.835899568799711e-06,8.951454869743866e-05,10
-2.3194633852363646e-06,7.904856762086767e-05,10
-2.2904345731711295e-06,7.904956732751486e-05,10
-9.344317360293619e-06,7.690390355325849e-05,10
-3.059247620855743e-05,5.651813682889315e-05,10
-2.6150810053493513e-05,6.0419975242540064e-05,10
-2.1139572013595397e-05,6.028980346892038e-05,10
-2.500062000864167e-05,6.012494504111638e-05,10
-1.8652163757615358e-05,6.72273029259339e-05,10
-1.3032956575675936e-05,5.660485824308548e-05,10
-1.8122556761446253e-05,5.2345959963703616e-05,10
-1.0720760062010726e-05,4.8651634736895205e-05,10
-3.083020343447318e-05,7.693387291308497e-05,10
-2.8836886283445383e-05,7.750923080981445e-05,10
-2.3418485178994252e-05,7.630474993670348e-05,10
-2.742481401729613e-05,7.360534169324909e-05,10
-2.742481401729613e-05,7.360534169324909e-05,10
-2.3418645679262883e-05,7.393063794386214e-05,10
-3.852643872448436e-05,6.690711951522812e-05,10
-2.9217735716147165e-05,6.491872920198934e-05,10
-2.9217735716147165e-05,6.491872920198934e-05,10
-2.9217738544273787e-05,6.491872779240237e-05,10
-9.137323983876566e-06,2.4288821462803625e-05,10
-9.15668248758772e-06,2.428063405583246e-05,10
-8.750248829780815e-06,2.421663556891354e-05,10
-7.714463511865333e-06,2.484582044004551e-05,10
-8.750238101373764e-06,2.470397818735016e-05,10
-1.3212827181330322e-05,2.688231062583442e-05,10
-8.073410261932867e-06,1.6054237586829455e-05,10
-8.073410261932867e-06,1.6054237586829455e-05,10
-8.073410261932867e-06,1.6054237586829455e-05,10
-8.063730126528502e-06,1.605960988521328e-05,10
-8.063730126528502e-06,1.605960988521328e-05,10
-8.063730126528502e-06,1.605960988521328e-05,10
-7.02795553702007e-06,1.6228344791997475e-05,10
-8.063740854935553e-06,1.5299345934670114e-05,10
-7.027966265427122e-06,1.547637282263585e-05,10
5.50850757289334e-06,2.7635405958982968e-05,10
1.5779272547500335e-05,3.327696431451834e-05,10
3.50799753679798e-05,6.446508773097137e-05,10
3.50799753679798e-05,6.446508773097137e-05,10
3.0183149362839058e-05,6.911780602027309e-05,10
2.7173292711391017e-05,7.120214601520612e-05,10
2.719264928531251e-05,7.119396389713674e-05,10
2.9031523453004748e-05,7.064895885877373e-05,10
2.0214767862281046e-05,7.960801296064395e-05,10
2.0214767862281046e-05,7.960801296064395e-05,10
1.2140883103917144e-05,7.683352712236846e-05,10
4.435495314780713e-06,7.338671704745694e-05,10
-1.4865207505698751e-05,3.1982237187372966e-05,10
-1.4865207505698751e-05,3.1982237187372966e-05,10
-5.032111648040072e-06,3.5278384062106645e-05,10
-2.0125765138434558e-06,3.4169320114070564e-05,10
-2.0416115695809367e-06,3.416736047646179e-05,10
-3.870807254524599e-06,3.3433832721747646e-05,10
4.936269854383113e-06,1.5609989230907827e-05,10
4.945948337131689e-06,1.5606618227966673e-05,10
4.9362698553157e-06,1.5610055906417477e-05,10
-9.434824366216787e-09,2.3292179892167602e-05,10
-9.434824366216787e-09,2.3292179892167602e-05,10
-5.419974264819772e-06,2.8898989180089076e-05,10
-1.0365923602473347e-05,2.1855421481544263e-05,10
-1.665758855194932e-05,2.6967124471594027e-05,10
-1.9948822186688363e-05,2.6728724520672812e-05,10
-1.995850066943694e-05,2.6720675806193523e-05,10
-1.994882218762095e-05,2.6728685580065902e-05,10
-1.7412551860596092e-05,2.9861839837253063e-05,10
-1.3772810651302426e-05,3.412128363165443e-05,10
-1.383327552273439e-06,4.1434163827845865e-05,10
-1.383327552273439e-06,4.1434163827845865e-05,10
4.027211888180116e-06,3.7089482307567816e-05,10
4.036891373315754e-06,3.708829906478548e-05,10
2.489559551166476e-05,5.125824586181047e-05,10
2.536094600799066e-05,5.06921424375284e-05,10
2.771269007783017e-05,4.9924558276425765e-05,10
2.988050194273617e-05,4.905052095094167e-05,10
2.9889418874773366e-05,4.904963604857613e-05,10
3.104960702869919e-05,4.935439710115513e-05,10
2.566698934477474e-05,4.697446210108476e-05,10
2.566698934477474e-05,4.697446210108476e-05,10
2.4902537035176308e-05,4.74978589609934e-05,10
4.099486500088734e-05,6.288993501169773e-05,10
4.013747959059621e-05,6.134225494840525e-05,10
4.2973041210825344e-05,5.840962551856128e-05,10
4.45101652849389e-05,5.8041836710176386e-05,10
4.23423534200329e-05,5.9378776282729856e-05,10
4.7255371906673725e-05,5.986539942579268e-05,10
4.576351268693601e-05,6.003313311672161e-05,10
3.478441409986433e-05,7.364128758373845e-05,10
3.8740771894285596e-05,7.262055907686153e-05,10
4.336469683936528e-05,7.078789077606065e-05,10
2.478653883033477e-05,6.0075144367849106e-05,10
9.05527854417887e-06,4.641327489958577e-05,10
9.05527854417887e-06,4.641327489958577e-05,10
5.166410400225807e-06,4.5250490444151676e-05,10
5.166410400225807e-06,4.5250490444151676e-05,10
-2.3014738282256532e-06,3.8101447377562344e-05,10
-3.587896985712824e-06,3.69783470744278e-05,10
3.3181128411108317e-06,2.3038707949568003e-05,10
-6.382449533104406e-07,1.9200078235317207e-05,10
-3.501406262196305e-06,1.4177340566327899e-05,10
1.6251061334626727e-06,1.4849417708938962e-05,10
5.600566620889147e-06,1.3654684287053885e-05,10
8.03800733522042e-06,1.4680800749957844e-05,10
1.2738671279821645e-05,1.8775621035457952e-05,10
1.274834297322336e-05,1.8768353493443573e-05,10
1.80484304439954e-05,2.1977505232469955e-05,10
1.60558042995973e-05,2.2661524442554385e-05,10
1.705225863302129e-05,2.105634960139276e-05,10
1.705225863302129e-05,2.105634960139276e-05,10
2.024360991079721e-05,2.2247283810111126e-05,10
2.640342038604526e-05,3.096351463322602e-05,10
3.562810132919925e-05,4.0877199745995936e-05,10
2.9574477635230245e-05,4.678460586271952e-05,10
2.240814522325163e-05,4.9241772701604665e-05,10
2.4864202793950518e-05,4.861379119946176e-05,10
1.7098446855801085e-05,4.9807722057888144e-05,10
2.3170906207292674e-05,5.119994562687566e-05,10
3.0577547595012075e-05,5.12006276389781e-05,10
3.055821095583333e-05,5.121349369413108e-05,10
2.626419681535097e-05,5.195386725847877e-05,10
1.7454035656006006e-05,4.76090882915461e-05,10
-3.00610879132579e-06,4.646976663551374e-05,10
7.647818556111296e-07,4.498664789595058e-05,10
9.979561867223819e-06,4.850110803663104e-05,10
7.504164041427508e-06,4.8300030326380894e-05,10
8.529216675501328e-06,4.764599910125189e-05,10
-3.8279038853894495e-06,4.856454488892979e-05,10
-1.0209402273975154e-05,4.248679744391773e-05,10
-7.695384478745292e-06,4.386670105748401e-05,10
-1.2104486575059691e-05,4.531787936471552e-05,10
-1.0064222777950161e-05,4.63657132767751e-05,10
7.542649924840994e-06,4.489770986109761e-05,10
4.816121255502015e-06,4.611367292628668e-05,10
-7.705233245047793e-06,4.4162968063579916e-05,10
-7.695564683352085e-06,4.4164829422420915e-05,10
-1.6949202177951596e-05,5.426623675166474e-05,10
-7.985858195713735e-06,5.327178451326095e-05,10
-5.558667324290223e-06,5.4225371386228116e-05,10
-8.053348480341338e-06,5.3230732891500814e-05,10
-3.53789484791589e-06,5.162478236138949e-05,10
-5.568490313268004e-06,5.097801023340695e-05,10
-1.3913101818907591e-05,4.057371709298881e-05,10
-1.1341280816867805e-05,4.055738028273596e-05,10
-9.688391988382782e-06,3.875383269852221e-05,10
-9.688391988382782e-06,3.875383269852221e-05,10
1.0252018269762963e-06,1.8282374408398415e-05,10
4.951292362831428e-06,2.6736411357767978e-05,10
2.5144321836756413e-06,2.5866369727483326e-05,10
-6.033495388702015e-06,3.804605593543351e-05,10
-6.033495388702015e-06,3.804605593543351e-05,10
-6.033495388702015e-06,3.804605593543351e-05,10
-6.043166400160338e-06,3.8044391426500916e-05,10
-6.043166400160338e-06,3.8044391426500916e-05,10
-1.923812272330849e-06,3.5990217332673104e-05,10
-1.914141842518369e-06,3.5990804676345344e-05,10
-1.943152758854261e-06,3.5989033979536216e-05,10
-6.37515976786851e-07,3.885985620007181e-05,10
-6.471856398237996e-07,3.885969196843277e-05,10
7.91041159651229e-06,2.508303119900808e-05,10
7.900741933475342e-06,2.5086437953339213e-05,10
7.900741933475342e-06,2.5086437953339213e-05,10
7.929752453317285e-06,2.5076203321819235e-05,10
7.920082790280337e-06,2.5079619289227333e-05,10
7.92975245423877e-06,2.5076244751794808e-05,10
7.920082024426289e-06,2.5079619554673886e-05,10
2.103214586895996e-05,4.598540011956262e-05,10
1.3102393418418234e-05,4.143348121499628e-05,10
1.310239468520491e-05,4.1433480766608925e-05,10
1.3102393418440438e-05,4.143348120841919e-05,10
1.3102394685227115e-05,4.143348076003183e-05,10
3.085935205870971e-06,5.4878698058244664e-05,10
-1.249141324948244e-05,7.444250007842094e-05,10
-1.2007870895736073e-05,7.454758581604086e-05,10
-1.1901490654742108e-05,7.456753479098376e-05,10
-1.2491410320258911e-05,7.448620842110894e-05,10
-2.620306862398669e-05,5.527502099890056e-05,10
-2.621273955414338e-05,5.526993534196921e-05,10
-2.620307115789311e-05,5.527501966916374e-05,10
-2.8775536295522207e-05,5.4508335805363965e-05,10
-2.8765867899271934e-05,5.4513996198336094e-05,10
-1.875907959886236e-05,4.8840745993302836e-05,10
-3.1914008074673815e-06,8.50283750195455e-06,10
-3.665273498176802e-06,8.135906495532547e-06,10
-2.699215512459441e-05,7.250842008436167e-05,10
-3.079397048461052e-05,7.227589899596642e-05,10
-3.997464181297872e-05,7.458357074390815e-05,10
-3.897814157119983e-05,7.52392626210671e-05,10
-3.6549791444528965e-05,7.700814592459017e-05,10
-3.192633328208405e-05,7.90963516949232e-05,10
-2.9672228974120253e-05,8.041744568299829e-05,10
-1.880827442117816e-05,9.143979646049702e-05,10
-1.8817947420601833e-05,9.143759083726269e-05,10
-2.6682096708263715e-05,9.300764016927805e-05,10
-3.4809387479239893e-06,5.8668278489688444e-05,10
-8.211117008549706e-09,5.701324854377004e-05,10
1.8062541514407558e-05,5.084283860628261e-05,10
2.1051335729993514e-05,5.118494773456345e-05,10
1.862298560332265e-05,5.158900924065668e-05,10
1.6040000249950558e-05,5.2122529141369196e-05,10
1.429854988568291e-05,5.217208275629478e-05,10
-1.7015919766327769e-06,4.394353233896771e-05,10
-1.6725726490030013e-06,4.3944805711344456e-05,10
6.19157663865888e-06,3.470582390951636e-05,10
6.191577237557589e-06,3.4705823788945446e-05,10
2.982919681260299e-08,4.236488001386921e-05,10
-8.25098721816131e-06,3.093914542115566e-05,10
-1.2226610745369459e-05,2.6289850236394285e-05,10
-1.2226610745369459e-05,2.6289850236394285e-05,10
-1.1704286814007147e-05,2.6495535483639966e-05,10
-6.132090274757474e-06,3.494163025728774e-05,10
-9.95905045986234e-07,3.110267613908996e-05,10
-1.0152513741923386e-06,3.11019142929155e-05,10
6.075248555381663e-06,3.854968148407841e-05,10
6.539532725824415e-06,3.849500806015537e-05,10
2.6378356115741575e-05,4.480747583800136e-05,10
2.1977916071735937e-05,4.9591290725032854e-05,10
2.637854976298426e-05,4.937636839511156e-05,10
3.076931851019316e-05,4.8717879540518076e-05,10
2.4579960318593665e-05,5.638899290532635e-05,10
1.8495109835647838e-05,5.531322904074116e-05,10
1.8504783095196765e-05,5.5309624749475726e-05,10
1.8504783095196765e-05,5.5309624749475726e-05,10
1.1414283165622763e-05,5.230921286645612e-05,10
1.0959672157406785e-05,5.2395219357162584e-05,10
-1.7983957971479113e-06,3.265867788983723e-05,10
2.6117157176375194e-06,2.9111007757260783e-05,10
-1.7985894434469075e-06,2.5224260740415635e-05,10
-6.17968671987601e-06,1.957594403568638e-05,10
-2.611296855170586e-06,8.291808846761432e-06,10
-4.7197325419467974e-06,1.0048587021021167e-05,10
-4.7197325419467974e-06,1.0048587021021167e-05,10
-4.729404469205889e-06,1.0043584746442075e-05,10
-4.729404469205889e-06,1.0043584746442075e-05,10
-2.5919083379788433e-06,1.300104312114298e-05,10
-4.719687059839828e-06,1.4214287639779216e-05,10
-4.729358530619621e-06,1.4210678858361987e-05,10
-1.2457228868900661e-05,2.6825111208700328e-05,10
-5.028612736024396e-06,3.845349032908408e-05,10
-2.407644409130327e-06,3.7735913801375264e-05,10
-2.992087223541162e-07,3.7161083088373725e-05,10
-2.992087223541162e-07,3.7161083088373725e-05,10
-3.181451716693928e-06,3.824555400712441e-05,10
-3.181451716693928e-06,3.824555400712441e-05,10
-5.318947847920974e-06,3.7306414296372455e-05,10
-3.1911691260599895e-06,3.6899637393778e-05,10
-3.1911691260599895e-06,3.6899637393778e-05,10
4.5463726820571536e-06,2.616705815665605e-05,10
-2.901587157577712e-06,9.141690010423925e-06,10
-2.901587157577712e-06,9.141690010423925e-06,10
-8.201972983101769e-06,1.8175110968136235e-05,10
-1.085230637376533e-05,1.8768877040811206e-05,10
-7.960391452166426e-06,1.788284942670755e-05,10
-7.960391452166426e-06,1.788284942670755e-05,10
-7.960391452166426e-06,1.788284942670755e-05,10
-1.0871966248482411e-05,1.8789995362942736e-05,10
-1.2293939527574516e-05,1.8410030908009166e-05,10
-9.459625953822658e-06,2.228666952077547e-05,10
-5.319518241286847e-06,2.7463457743392867e-05,10
-9.449783119919175e-06,2.959743068960393e-05,10
-1.896181783811457e-08,2.919987115291493e-05,10
6.839018463244973e-06,3.0320467354760734e-05,10
6.839018463244973e-06,3.0320467354760734e-05,10
7.961010424561988e-06,3.0246777839837257e-05,10
-1.4984363564396475e-06,4.446377454631422e-05,10
5.543573916433342e-06,4.5174610817690845e-05,10
1.0080173169568774e-05,4.5247235721983364e-05,10
4.131330627699104e-06,4.647332182607189e-05,10
2.225627989760337e-06,4.5151553928882406e-05,10
9.460777015601884e-06,4.315419168751678e-05,10
7.93217301560123e-06,4.216018481453458e-05,10
6.1328502217739e-06,4.090636880786486e-05,10
6.1328502217739e-06,4.090636880786486e-05,10
5.010858260456885e-06,4.0905207490601905e-05,10
1.4508992047035375e-05,2.1748917801115905e-05,10
1.1916364447606131e-05,1.9643165335274644e-05,10
7.225267848909311e-06,2.0135856432185383e-05,10
1.034946856842689e-05,1.5383918990901435e-05,10
8.15375098118798e-06,1.5060631850705895e-05,10
6.586674711106521e-06,1.3101535740141693e-05,10
4.990689522654801e-06,1.1322765364154396e-05,10
2.582365426062605e-06,9.166523339368449e-06,10
2.582365426062605e-06,9.166523339368449e-06,10
2.582365426062605e-06,9.166523339368449e-06,10
9.758618646749096e-06,2.374866700962506e-05,10
1.575436700852473e-05,3.159687026856519e-05,10
1.733083763317822e-05,3.021249815261227e-05,10
1.7321165881778456e-05,3.021864307371985e-05,10
1.7292150630399128e-05,3.023694659641001e-05,10
1.5754342753271368e-05,3.073210902648221e-05,10
1.4748496465166739e-05,3.110162862376625e-05,10
